series_id,year,value,supersector,industry,datatype,period
CEU0500000013,2024,11.25,Total private,Total private,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",September
CEU0500000013,2024,11.21,Total private,Total private,"AVERAGE HOURLY EARNINGS OF ALL EMPLOYEES, 1982-1984 DOLLARS",October
CEU0500000056,2014,3868928.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",January
CEU0500000056,2014,3925074.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",February
CEU0500000056,2014,3988557.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",March
CEU0500000056,2014,3991501.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",April
CEU0500000056,2014,4024456.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",May
CEU0500000056,2014,4117048.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",June
CEU0500000056,2014,4075727.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",July
CEU0500000056,2014,4093561.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",August
CEU0500000056,2014,4070414.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",September
CEU0500000056,2014,4089665.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",October
CEU0500000056,2014,4149366.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",November
CEU0500000056,2014,4117365.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",December
CEU0500000056,2014,4042639.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",Annual Average
CEU0500000056,2015,3990046.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",January
CEU0500000056,2015,4050414.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",February
CEU0500000056,2015,4085300.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",March
CEU0500000056,2015,4088612.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",April
CEU0500000056,2015,4122496.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",May
CEU0500000056,2015,4165254.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",June
CEU0500000056,2015,4172603.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",July
CEU0500000056,2015,4245275.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",August
CEU0500000056,2015,4133287.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",September
CEU0500000056,2015,4180710.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",October
CEU0500000056,2015,4227922.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",November
CEU0500000056,2015,4194683.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",December
CEU0500000056,2015,4138050.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",Annual Average
CEU0500000056,2016,4072946.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",January
CEU0500000056,2016,4074541.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",February
CEU0500000056,2016,4112379.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",March
CEU0500000056,2016,4161070.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",April
CEU0500000056,2016,4221200.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",May
CEU0500000056,2016,4234606.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",June
CEU0500000056,2016,4239181.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",July
CEU0500000056,2016,4240901.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",August
CEU0500000056,2016,4228138.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",September
CEU0500000056,2016,4293415.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",October
CEU0500000056,2016,4242396.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",November
CEU0500000056,2016,4239926.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",December
CEU0500000056,2016,4196725.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",Annual Average
CEU0500000056,2017,4169452.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",January
CEU0500000056,2017,4152698.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",February
CEU0500000056,2017,4172783.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",March
CEU0500000056,2017,4268429.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",April
CEU0500000056,2017,4262084.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",May
CEU0500000056,2017,4310492.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",June
CEU0500000056,2017,4363468.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",July
CEU0500000056,2017,4316202.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",August
CEU0500000056,2017,4282389.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",September
CEU0500000056,2017,4365416.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",October
CEU0500000056,2017,4330478.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",November
CEU0500000056,2017,4338996.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",December
CEU0500000056,2017,4277741.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",Annual Average
CEU0500000056,2018,4188358.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",January
CEU0500000056,2018,4251554.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",February
CEU0500000056,2018,4273266.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",March
CEU0500000056,2018,4368270.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",April
CEU0500000056,2018,4351978.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",May
CEU0500000056,2018,4413749.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",June
CEU0500000056,2018,4452856.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",July
CEU0500000056,2018,4419285.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",August
CEU0500000056,2018,4422210.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",September
CEU0500000056,2018,4392570.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",October
CEU0500000056,2018,4405298.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",November
CEU0500000056,2018,4466397.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",December
CEU0500000056,2018,4367149.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",Annual Average
CEU0500000056,2019,4279550.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",January
CEU0500000056,2019,4292849.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",February
CEU0500000056,2019,4338058.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",March
CEU0500000056,2019,4372221.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",April
CEU0500000056,2019,4398152.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",May
CEU0500000056,2019,4510406.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",June
CEU0500000056,2019,4436122.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",July
CEU0500000056,2019,4464197.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",August
CEU0500000056,2019,4483562.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",September
CEU0500000056,2019,4439792.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",October
CEU0500000056,2019,4442580.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",November
CEU0500000056,2019,4503644.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",December
CEU0500000056,2019,4413428.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",Annual Average
CEU0500000056,2020,4319063.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",January
CEU0500000056,2020,4398831.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",February
CEU0500000056,2020,4350098.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",March
CEU0500000056,2020,3683243.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",April
CEU0500000056,2020,3866965.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",May
CEU0500000056,2020,4055501.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",June
CEU0500000056,2020,4095599.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",July
CEU0500000056,2020,4197960.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",August
CEU0500000056,2020,4139552.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",September
CEU0500000056,2020,4225834.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",October
CEU0500000056,2020,4280726.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",November
CEU0500000056,2020,4232306.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",December
CEU0500000056,2020,4153807.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",Annual Average
CEU0500000056,2021,4128264.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",January
CEU0500000056,2021,4120665.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",February
CEU0500000056,2021,4204426.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",March
CEU0500000056,2021,4251481.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",April
CEU0500000056,2021,4337168.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",May
CEU0500000056,2021,4341370.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",June
CEU0500000056,2021,4360784.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",July
CEU0500000056,2021,4419336.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",August
CEU0500000056,2021,4338720.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",September
CEU0500000056,2021,4413875.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",October
CEU0500000056,2021,4443647.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",November
CEU0500000056,2021,4467798.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",December
CEU0500000056,2021,4318961.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",Annual Average
CEU0500000056,2022,4346759.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",January
CEU0500000056,2022,4393161.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",February
CEU0500000056,2022,4418933.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",March
CEU0500000056,2022,4438838.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",April
CEU0500000056,2022,4520242.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",May
CEU0500000056,2022,4539416.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",June
CEU0500000056,2022,4544409.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",July
CEU0500000056,2022,4545962.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",August
CEU0500000056,2022,4532472.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",September
CEU0500000056,2022,4616572.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",October
CEU0500000056,2022,4564914.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",November
CEU0500000056,2022,4560270.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",December
CEU0500000056,2022,4501829.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",Annual Average
CEU0500000056,2023,4508830.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",January
CEU0500000056,2023,4493746.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",February
CEU0500000056,2023,4492751.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",March
CEU0500000056,2023,4575469.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",April
CEU0500000056,2023,4554414.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",May
CEU0500000056,2023,4604192.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",June
CEU0500000056,2023,4662674.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",July
CEU0500000056,2023,4620814.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",August
CEU0500000056,2023,4591432.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",September
CEU0500000056,2023,4668885.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",October
CEU0500000056,2023,4626418.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",November
CEU0500000056,2023,4640594.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",December
CEU0500000056,2023,4586685.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",Annual Average
CEU0500000056,2024,4476134.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",January
CEU0500000056,2024,4538642.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",February
CEU0500000056,2024,4570146.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",March
CEU0500000056,2024,4583176.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",April
CEU0500000056,2024,4627021.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",May
CEU0500000056,2024,4726383.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",June
CEU0500000056,2024,4646330.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",July
CEU0500000056,2024,4671111.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",August
CEU0500000056,2024,4696569.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",September
CEU0500000056,2024,4658143.0,Total private,Total private,"AGGREGATE WEEKLY HOURS OF ALL EMPLOYEES, THOUSANDS",October
CEU0500000057,2014,94169708.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",January
CEU0500000057,2014,96478319.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",February
CEU0500000057,2014,97679761.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",March
CEU0500000057,2014,97392624.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",April
CEU0500000057,2014,97794281.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",May
CEU0500000057,2014,100538312.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",June
CEU0500000057,2014,99040166.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",July
CEU0500000057,2014,99555404.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",August
CEU0500000057,2014,99684439.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",September
CEU0500000057,2014,100278586.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",October
CEU0500000057,2014,102821289.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",November
CEU0500000057,2014,101204832.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",December
CEU0500000057,2014,98886477.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",Annual Average
CEU0500000057,2015,99232444.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",January
CEU0500000057,2015,101462871.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",February
CEU0500000057,2015,102295912.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",March
CEU0500000057,2015,101969983.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",April
CEU0500000057,2015,102567700.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",May
CEU0500000057,2015,103131689.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",June
CEU0500000057,2015,103605732.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",July
CEU0500000057,2015,106301686.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",August
CEU0500000057,2015,103538839.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",September
CEU0500000057,2015,105103049.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",October
CEU0500000057,2015,107262381.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",November
CEU0500000057,2015,105706012.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",December
CEU0500000057,2015,103514858.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",Annual Average
CEU0500000057,2016,103860123.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",January
CEU0500000057,2016,103819305.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",February
CEU0500000057,2016,104824541.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",March
CEU0500000057,2016,106481781.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",April
CEU0500000057,2016,108358204.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",May
CEU0500000057,2016,107601338.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",June
CEU0500000057,2016,108183899.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",July
CEU0500000057,2016,108142976.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",August
CEU0500000057,2016,108789991.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",September
CEU0500000057,2016,111714658.0,Total private,Total private,"AGGREGATE WEEKLY PAYROLLS OF ALL EMPLOYEES, THOUSANDS",October
