series_id        	sector_code	measure_code	duration_code	base_year	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
MPU0721783       	0721	78	3	-	Contribution of intermediate inputs intensity to labor productivity for Accommodation (NAICS 721), % Change Year Ago		1988	A01	2022	A01
MPU0722012       	0722	01	2	2017	Total factor productivity for Food services and drinking places (NAICS 722), Indexes = 100.000	04	1987	A01	2022	A01
MPU0722013       	0722	01	3	-	Total factor productivity for Food services and drinking places (NAICS 722), % Change Year Ago	04	1988	A01	2022	A01
MPU0722032       	0722	03	2	2017	Combined inputs for Food services and drinking places (NAICS 722), Indexes = 100.000	06	1987	A01	2022	A01
MPU0722033       	0722	03	3	-	Combined inputs for Food services and drinking places (NAICS 722), % Change Year Ago	06	1988	A01	2022	A01
MPU0722042       	0722	04	2	2017	Capital input for Food services and drinking places (NAICS 722), Indexes = 100.000	00	1987	A01	2022	A01
MPU0722043       	0722	04	3	-	Capital input for Food services and drinking places (NAICS 722), % Change Year Ago	00	1988	A01	2022	A01
MPU0722052       	0722	05	2	2017	Labor input for Food services and drinking places (NAICS 722), Indexes = 100.000	03	1987	A01	2022	A01
MPU0722053       	0722	05	3	-	Labor input for Food services and drinking places (NAICS 722), % Change Year Ago	03	1988	A01	2022	A01
MPU0722062       	0722	06	2	2017	Labor productivity for Food services and drinking places (NAICS 722), Indexes = 100.000	08	1987	A01	2022	A01
MPU0722063       	0722	06	3	-	Labor productivity for Food services and drinking places (NAICS 722), % Change Year Ago	08	1988	A01	2022	A01
MPU0722072       	0722	07	2	2017	Capital productivity for Food services and drinking places (NAICS 722), Indexes = 100.000		1987	A01	2022	A01
MPU0722073       	0722	07	3	-	Capital productivity for Food services and drinking places (NAICS 722), % Change Year Ago		1988	A01	2022	A01
MPU0722082       	0722	08	2	2017	Capital intensity for Food services and drinking places (NAICS 722), Indexes = 100.000		1987	A01	2022	A01
MPU0722083       	0722	08	3	-	Capital intensity for Food services and drinking places (NAICS 722), % Change Year Ago		1988	A01	2022	A01
MPU0722152       	0722	15	2	2017	Contribution of capital intensity to labor productivity for Food services and drinking places (NAICS 722), Indexes = 100.000		1987	A01	2022	A01
MPU0722153       	0722	15	3	-	Contribution of capital intensity to labor productivity for Food services and drinking places (NAICS 722), % Change Year Ago		1988	A01	2022	A01
MPU0722162       	0722	16	2	2017	Contribution of information processing equipment (IPE) intensity to labor productivity for Food services and drinking places (NAICS 722), Indexes = 100.000		1987	A01	2022	A01
MPU0722163       	0722	16	3	-	Contribution of information processing equipment (IPE) intensity to labor productivity for Food services and drinking places (NAICS 722), % Change Year Ago		1988	A01	2022	A01
MPU0722172       	0722	17	2	2017	Contribution of capital input excluding IPP and IPE intensity to labor productivity for Food services and drinking places (NAICS 722), Indexes = 100.000		1987	A01	2022	A01
MPU0722173       	0722	17	3	-	Contribution of capital input excluding IPP and IPE intensity to labor productivity for Food services and drinking places (NAICS 722), % Change Year Ago		1988	A01	2022	A01
MPU0722182       	0722	18	2	2017	Contribution of labor composition to labor productivity for Food services and drinking places (NAICS 722), Indexes = 100.000		1987	A01	2022	A01
MPU0722183       	0722	18	3	-	Contribution of labor composition to labor productivity for Food services and drinking places (NAICS 722), % Change Year Ago		1988	A01	2022	A01
MPU0722192       	0722	19	2	2017	Contribution of research and development (R&D) intensity to labor productivity for Food services and drinking places (NAICS 722), Indexes = 100.000		1987	A01	2022	A01
MPU0722193       	0722	19	3	-	Contribution of research and development (R&D) intensity to labor productivity for Food services and drinking places (NAICS 722), % Change Year Ago		1988	A01	2022	A01
MPU0722202       	0722	20	2	2017	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Food services and drinking places (NAICS 722), Indexes = 100.000		1987	A01	2022	A01
MPU0722203       	0722	20	3	-	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Food services and drinking places (NAICS 722), % Change Year Ago		1988	A01	2022	A01
MPU0722212       	0722	21	2	2017	Unit labor costs for Food services and drinking places (NAICS 722), Indexes = 100.000		1987	A01	2022	A01
MPU0722213       	0722	21	3	-	Unit labor costs for Food services and drinking places (NAICS 722), % Change Year Ago		1988	A01	2022	A01
MPU0722222       	0722	22	2	2017	Unit capital costs for Food services and drinking places (NAICS 722), Indexes = 100.000		1987	A01	2022	A01
MPU0722223       	0722	22	3	-	Unit capital costs for Food services and drinking places (NAICS 722), % Change Year Ago		1988	A01	2022	A01
MPU0722512       	0722	51	2	2017	Real sectoral output for Food services and drinking places (NAICS 722), Indexes = 100.000		1987	A01	2022	A01
MPU0722513       	0722	51	3	-	Real sectoral output for Food services and drinking places (NAICS 722), % Change Year Ago		1988	A01	2022	A01
MPU0722552       	0722	55	2	2017	Energy input for Food services and drinking places (NAICS 722), Indexes = 100.000		1987	A01	2022	A01
MPU0722553       	0722	55	3	-	Energy input for Food services and drinking places (NAICS 722), % Change Year Ago		1988	A01	2022	A01
MPU0722562       	0722	56	2	2017	Materials input for Food services and drinking places (NAICS 722), Indexes = 100.000		1987	A01	2022	A01
MPU0722563       	0722	56	3	-	Materials input for Food services and drinking places (NAICS 722), % Change Year Ago		1988	A01	2022	A01
MPU0722572       	0722	57	2	2017	Services Input for Food services and drinking places (NAICS 722), Indexes = 100.000		1987	A01	2022	A01
MPU0722573       	0722	57	3	-	Services Input for Food services and drinking places (NAICS 722), % Change Year Ago		1988	A01	2022	A01
MPU0722611       	0722	61	1	-	Sectoral output, billions of current dollars for Food services and drinking places (NAICS 722), Levels		1987	A01	2022	A01
MPU0722621       	0722	62	1	-	Capital costs, billions of current dollars for Food services and drinking places (NAICS 722), Levels		1987	A01	2022	A01
MPU0722631       	0722	63	1	-	Labor costs, billions of current dollars for Food services and drinking places (NAICS 722), Levels		1987	A01	2022	A01
MPU0722641       	0722	64	1	-	Energy costs, billions of current dollars for Food services and drinking places (NAICS 722), Levels		1987	A01	2022	A01
MPU0722651       	0722	65	1	-	Materials costs, billions of current dollars for Food services and drinking places (NAICS 722), Levels		1987	A01	2022	A01
MPU0722661       	0722	66	1	-	Services costs, billions of current dollars for Food services and drinking places (NAICS 722), Levels		1987	A01	2022	A01
MPU0722671       	0722	67	1	-	Capital share for Food services and drinking places (NAICS 722), Levels		1987	A01	2022	A01
MPU0722681       	0722	68	1	-	Labor share for Food services and drinking places (NAICS 722), Levels		1987	A01	2022	A01
MPU0722691       	0722	69	1	-	Energy share for Food services and drinking places (NAICS 722), Levels		1987	A01	2022	A01
MPU0722701       	0722	70	1	-	Materials share for Food services and drinking places (NAICS 722), Levels		1987	A01	2022	A01
MPU0722711       	0722	71	1	-	Services share for Food services and drinking places (NAICS 722), Levels		1987	A01	2022	A01
MPU0722742       	0722	74	2	2017	Contribution of energy intensity to labor productivity for Food services and drinking places (NAICS 722), Indexes = 100.000		1987	A01	2022	A01
MPU0722743       	0722	74	3	-	Contribution of energy intensity to labor productivity for Food services and drinking places (NAICS 722), % Change Year Ago		1988	A01	2022	A01
MPU0722762       	0722	76	2	2017	Contribution of materials intensity to labor productivity for Food services and drinking places (NAICS 722), Indexes = 100.000		1987	A01	2022	A01
MPU0722763       	0722	76	3	-	Contribution of materials intensity to labor productivity for Food services and drinking places (NAICS 722), % Change Year Ago		1988	A01	2022	A01
MPU0722772       	0722	77	2	2017	Contribution of services intensity to labor productivity for Food services and drinking places (NAICS 722), Indexes = 100.000		1987	A01	2022	A01
MPU0722773       	0722	77	3	-	Contribution of services intensity to labor productivity for Food services and drinking places (NAICS 722), % Change Year Ago		1988	A01	2022	A01
MPU0722782       	0722	78	2	2017	Contribution of intermediate inputs intensity to labor productivity for Food services and drinking places (NAICS 722), Indexes = 100.000		1987	A01	2022	A01
MPU0722783       	0722	78	3	-	Contribution of intermediate inputs intensity to labor productivity for Food services and drinking places (NAICS 722), % Change Year Ago		1988	A01	2022	A01
MPU4244012       	4244	01	2	2017	Total factor productivity for Trade (NAICS 42,44-45), Indexes = 100.000	04	1987	A01	2022	A01
MPU4244013       	4244	01	3	-	Total factor productivity for Trade (NAICS 42,44-45), % Change Year Ago	04	1988	A01	2022	A01
MPU4244032       	4244	03	2	2017	Combined inputs for Trade (NAICS 42,44-45), Indexes = 100.000	06	1987	A01	2022	A01
MPU4244033       	4244	03	3	-	Combined inputs for Trade (NAICS 42,44-45), % Change Year Ago	06	1988	A01	2022	A01
MPU4244042       	4244	04	2	2017	Capital input for Trade (NAICS 42,44-45), Indexes = 100.000	00	1987	A01	2022	A01
MPU4244043       	4244	04	3	-	Capital input for Trade (NAICS 42,44-45), % Change Year Ago	00	1988	A01	2022	A01
MPU4244052       	4244	05	2	2017	Labor input for Trade (NAICS 42,44-45), Indexes = 100.000	03	1987	A01	2022	A01
MPU4244053       	4244	05	3	-	Labor input for Trade (NAICS 42,44-45), % Change Year Ago	03	1988	A01	2022	A01
MPU4244062       	4244	06	2	2017	Labor productivity for Trade (NAICS 42,44-45), Indexes = 100.000	08	1987	A01	2022	A01
MPU4244063       	4244	06	3	-	Labor productivity for Trade (NAICS 42,44-45), % Change Year Ago	08	1988	A01	2022	A01
MPU4244072       	4244	07	2	2017	Capital productivity for Trade (NAICS 42,44-45), Indexes = 100.000		1987	A01	2022	A01
MPU4244073       	4244	07	3	-	Capital productivity for Trade (NAICS 42,44-45), % Change Year Ago		1988	A01	2022	A01
MPU4244082       	4244	08	2	2017	Capital intensity for Trade (NAICS 42,44-45), Indexes = 100.000		1987	A01	2022	A01
MPU4244083       	4244	08	3	-	Capital intensity for Trade (NAICS 42,44-45), % Change Year Ago		1988	A01	2022	A01
MPU4244152       	4244	15	2	2017	Contribution of capital intensity to labor productivity for Trade (NAICS 42,44-45), Indexes = 100.000		1987	A01	2022	A01
MPU4244153       	4244	15	3	-	Contribution of capital intensity to labor productivity for Trade (NAICS 42,44-45), % Change Year Ago		1988	A01	2022	A01
MPU4244162       	4244	16	2	2017	Contribution of information processing equipment (IPE) intensity to labor productivity for Trade (NAICS 42,44-45), Indexes = 100.000		1987	A01	2022	A01
MPU4244163       	4244	16	3	-	Contribution of information processing equipment (IPE) intensity to labor productivity for Trade (NAICS 42,44-45), % Change Year Ago		1988	A01	2022	A01
MPU4244172       	4244	17	2	2017	Contribution of capital input excluding IPP and IPE intensity to labor productivity for Trade (NAICS 42,44-45), Indexes = 100.000		1987	A01	2022	A01
MPU4244173       	4244	17	3	-	Contribution of capital input excluding IPP and IPE intensity to labor productivity for Trade (NAICS 42,44-45), % Change Year Ago		1988	A01	2022	A01
MPU4244182       	4244	18	2	2017	Contribution of labor composition to labor productivity for Trade (NAICS 42,44-45), Indexes = 100.000		1987	A01	2022	A01
MPU4244183       	4244	18	3	-	Contribution of labor composition to labor productivity for Trade (NAICS 42,44-45), % Change Year Ago		1988	A01	2022	A01
MPU4244192       	4244	19	2	2017	Contribution of research and development (R&D) intensity to labor productivity for Trade (NAICS 42,44-45), Indexes = 100.000		1987	A01	2022	A01
MPU4244193       	4244	19	3	-	Contribution of research and development (R&D) intensity to labor productivity for Trade (NAICS 42,44-45), % Change Year Ago		1988	A01	2022	A01
MPU4244202       	4244	20	2	2017	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Trade (NAICS 42,44-45), Indexes = 100.000		1987	A01	2022	A01
MPU4244203       	4244	20	3	-	Contribution of intellectual property products (IPP) excluding R&D intensity to labor productivity for Trade (NAICS 42,44-45), % Change Year Ago		1988	A01	2022	A01
MPU4244212       	4244	21	2	2017	Unit labor costs for Trade (NAICS 42,44-45), Indexes = 100.000		1987	A01	2022	A01
MPU4244213       	4244	21	3	-	Unit labor costs for Trade (NAICS 42,44-45), % Change Year Ago		1988	A01	2022	A01
